year,proceeding_link,paper_link,title,authors,abstract
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/0d0fd7c6e093f7b804fa0150b875b868-Abstract.html,Adaptive Spline Networks,Jerome H. Friedman,"A network based on splines is  described.  It automatically adapts the num(cid:173) ber of units, unit parameters, and the architecture of the network for  each  application."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/0deb1c54814305ca9ad266f53bc82511-Abstract.html,An Analog VLSI Chip for Finding Edges from Zero-crossings,"Wyeth Bair, Christof Koch","We  have  designed  and  tested  a  one-dimensional  64  pixel,  analog  CMOS  VLSI chip which localizes intensity edges in real-time.  This device exploits  on-chip photoreceptors and the natural filtering properties of resistive net(cid:173) works to implement a  scheme similar  to  and  motivated  by  the Difference  of Gaussians (DOG) operator proposed by Marr and Hildreth (1980).  Our  chip computes the  zero-crossings associated  with  the difference of two ex(cid:173) ponential weighting functions.  If the  derivative  across  this  zero-crossing  is  above  a  threshold,  an edge  is  reported.  Simulations  indicate  that  this  technique will  extend well to two dimensions."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/1068c6e4c8051cfd4e9ea8072e3189e2-Abstract.html,"Comparison of three classification techniques: CART, C4.5 and Multi-Layer Perceptrons","A. C. Tsoi, R. A. Pearson","In this paper, after some introductory remarks into the classification prob(cid:173) lem as considered in various research communities, and some discussions  concerning some of the reasons for ascertaining the performances of the  three chosen algorithms, viz., CART (Classification and Regression Tree),  C4.5 (one of the more recent versions of a popular induction tree tech(cid:173) nique known as ID3), and a multi-layer perceptron (MLP), it is proposed  to compare the performances of these algorithms under two criteria: classi(cid:173) fication and generalisation. It is found that, in general, the MLP has better  classification and generalisation accuracies compared with the other two  algorithms."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/11b9842e0a271ff252c1903e7132cd68-Abstract.html,ART2/BP architecture for adaptive estimation of dynamic processes,Einar Sørheim,"The goal has been to construct a supervised artificial neural network that  learns incrementally an unknown mapping. As a result a network con(cid:173) sisting of a combination of ART2 and backpropagation is proposed and  is called an ""ART2/BP"" network. The ART2 network is used to build  and focus a supervised backpropagation network. The ART2/BP network  has the advantage of being able to dynamically expand itself in response  to input patterns containing new information. Simulation results show  that the ART2/BP network outperforms a classical maximum likelihood  method for the estimation of a discrete dynamic and nonlinear transfer  function."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/138bb0696595b338afbab333c555292a-Abstract.html,Self-organization of Hebbian Synapses in Hippocampal Neurons,"Thomas H. Brown, Zachary F. Mainen, Anthony M. Zador, Brenda J. Claiborne","We are exploring the significance of biological complexity for neuronal  computation.  Here we demonstrate that Hebbian synapses in realistical(cid:173) ly-modeled  hippocampal  pyramidal  cells  may  give  rise  to  two  novel  forms of self -organization in response to structured synaptic input.  First,  on the basis of the electrotonic relationships between synaptic contacts,  a cell may become tuned to a small subset of its input space.  Second, the  same mechanisms may produce  clusters of potentiated synapses across  the space of the dendrites.  The latter type of self-organization may be  functionally  significant in  the presence of nonlinear dendritic  conduc(cid:173) tances."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/13f9896df61279c928f19721878fac41-Abstract.html,Connection Topology and Dynamics in Lateral Inhibition Networks,"C.M Marcus, F. R. Waugh, R. M. Westervelt","We show analytically how the stability of two-dimensional lateral  inhibition neural networks depends on the local connection topology.  For various network topologies, we calculate the critical time delay for  the onset of oscillation in continuous-time networks and present  analytic phase diagrams characterizing the dynamics of discrete-time  networks."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/142949df56ea8ae0be8b5306971900a4-Abstract.html,A Delay-Line Based Motion Detection Chip,"Tim Horiuchi, John Lazzaro, Andrew Moore, Christof Koch","Inspired by a visual motion detection model for the ra.bbit retina  and by a computational architecture used for early audition in the  barn owl, we have designed a chip that employs a correlation model  to report the one-dimensional field motion of a scene in real time.  Using subthreshold analog VLSI techniques, we have fabricated and  successfully tested a 8000 transistor chip using a standard MOSIS  process."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/1543843a4723ed2ab08e18053ae6dc5b-Abstract.html,Back Propagation is Sensitive to Initial Conditions,"John F. Kolen, Jordan B. Pollack",functions  with
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/158f3069a435b314a80bdcb024f8e422-Abstract.html,Applications of Neural Networks in Video Signal Processing,"John C. Pearson, Clay D. Spence, Ronald Sverdlove","Although color TV is an established technology, there are a number of  longstanding problems for which neural networks may be suited. Impulse  noise is such a problem, and a modular neural network approach is pre(cid:173) sented in this paper. The training and analysis was done on conventional  computers, while real-time simulations were performed on a massively par(cid:173) allel computer called the Princeton Engine. The network approach was  compared to a conventional alternative, a median filter. Real-time simula(cid:173) tions and quantitative analysis demonstrated the technical superiority of  the neural system. Ongoing work is investigating the complexity and cost  of implementing this system in hardware. 
1 THE POTENTIAL FOR NEURAL NETWORKS IN 
CONSUMER ELECTRONICS 
Neural networks are most often considered for application in emerging new tech(cid:173) nologies, such as speech recognition, machine vision, and robotics. The fundamental  ideas behind these technologies are still being developed, and it will be some time  before products containing neural networks are manufactured. As a result, research  in these areas will not drive the development of inexpensive neural network hard(cid:173) ware which could serve as a catalyst for the field of neural networks in general. 
In contrast, neural networks are rarely considered for application in mature tech(cid:173) nologies, such as consumer electronics. These technologies are based on established  principles of information processing and communication, and they are used in mil(cid:173) lions of products per year. The embedding of neural networks within such mass-"
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/1651cf0d2f737d7adeab84d339dbabd3-Abstract.html,Grouping Contours by Iterated Pairing Network,"Amnon Shashua, Shimon Ullman","Shimon Ullman 
We describe in this paper a network that performs grouping of image con(cid:173) tours. The input to the net are fragments of image contours, and the  output is the partitioning of the fragments into groups, together with a  saliency measure for each group. The grouping is based on a measure of  overall length and curvature. The network decomposes the overall opti(cid:173) mization problem into independent optimal pairing problems performed  at each node. The resulting computation maps into a uniform locally  connected network of simple computing elements. 
1 The Problenl: Contour Grouping 
A problem that often arises in visual information processing is the linking of con(cid:173) tour fragments into optimal groups. For example, certain subsets of contours spon(cid:173) taneously form perceptual groups, as illustrated in Fig. 1, and are often detected  immediately without scanning the image in a systematic manner. Grouping process  of this type are likely to play an important role in object recognition by segmenting  the image and selecting image structures that are likely to correspond to objects of  interest in the scene. 
'Ve propose that some form of autonomous grouping is performed at an early stage  based on geometrical characteristics, that are independent of the identity of objects  to be selected. The grouping process is governed by the notion of saliency in a way  that priority is given to forming salient groups at the expense of potentially less  salient ones. This general notion can again be illustrated by Fig. 1; it appears that  certain groups spontaneously emerge, while grouping decisions concerning the less  salient parts of the image may remain unresolved. As we shall see, the computation  below exhibits a similar behavior. 
We define a grouping of the image contours as the formation of a set of disjoint"
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/17d63b1625c816c22647a73e1482372b-Abstract.html,Simulation of the Neocognitron on a CCD Parallel Processing Architecture,"Michael L. Chuang, Alice M. Chiang","The neocognitron  is  a  neural network for  pattern recognition  and feature  extraction.  An  analog  CCD  parallel  processing  architecture  developed  at Lincoln Laboratory is  particularly  well suited to the computational re(cid:173) quirements of shared-weight networks such as the neocognitron, and imple(cid:173) mentation of the neocognitron using the CCD architecture was simulated.  A  modification  to  the  neocognitron  training  procedure,  which  improves  network performance under the limited arithmetic  precision that would be  imposed  by the CCD  architecture,  is  presented."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/18997733ec258a9fcaf239cc55d53363-Abstract.html,Order Reduction for Dynamical Systems Describing the Behavior of Complex Neurons,"Thomas B. Kepler, L. F. Abbott, Eve Marder",We have devised a scheme to reduce the complexity of dynamical  systems belonging to a class that includes most biophysically realistic  neural models. The reduction is based on transformations of variables  and perturbation expansions and it preserves a high level of fidelity to  the original system. The techniques are illustrated by reductions of the  Hodgkin-Huxley system and an augmented Hodgkin-Huxley system.
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/18d8042386b79e2c279fd162df0205c8-Abstract.html,Note on Learning Rate Schedules for Stochastic Optimization,"Christian Darken, John E. Moody","We  present  and  compare  learning  rate  schedules  for  stochastic  gradient  descent,  a  general  algorithm  which  includes  LMS,  on-line  backpropaga(cid:173) tion  and  k-means  clustering  as  special  cases.  We  introduce  ""search-then(cid:173) converge""  type  schedules  which  outperform  the  classical  constant  and  ""running average""  (1ft) schedules both in speed of convergence and quality  of solution. 
Introduction:  Stochastic  Gradient  Descent 
1  tion G(W).  In  the context  of learning systems  typically G(W) = £x E(W, X),  i.e. 
The  optimization  task  is  to  find  a  parameter  vector  W  which  minimizes  a  func(cid:173)
G  is  the  average  of  an  objective  function  over  the  exemplars,  labeled  E  and  X  respectively.  The stochastic gradient  descent  algorithm is  Ll Wet)  = -1](t)V'w E(W(t), X(t)). 
where  t  is  the  ""time"",  and  X(t)  is  the  most  recent  independently-chosen  random  exemplar.  For comparison, the  deterministic gradient  descent  algorithm is 
Ll Wet)  =  -1](t)V'w£x E(W(t), X)."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/2421fcb1263b9530df88f7f002e78ea5-Abstract.html,Remarks on Interpolation and Recognition Using Neural Nets,Eduardo D. Sontag,"We consider different  types  of single-hidden-Iayer feedforward  nets:  with  or  without  direct  input  to  output  connections,  and  using  either  thresh(cid:173) old  or  sigmoidal activation functions.  The  main results  show  that  direct  connections in  threshold nets  double  the  recognition  but not  the interpo(cid:173) lation power, while using sigmoids  rather than thresholds allows (at least)  doubling  both.  Various results are also given on VC dimension and  other  measures of recognition capabilities."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/248e844336797ec98478f85e7626de4a-Abstract.html,Rapidly Adapting Artificial Neural Networks for Autonomous Navigation,Dean Pomerleau,"The ALVINN (Autonomous Land Vehicle In a Neural Network) project addresses  the problem  of training artificial  neural  networks in  real  time to  perform difficult  perception tasks.  ALVINN ,is  a back-propagation network that uses inputs from  a  video camera and an imaging laser rangefinder to drive the CMU Navlab, a modified  Chevy van.  This paper describes training techniques which allow ALVINN to learn  in under 5 minutes to autonomously control the Navlab by watching a human driver's  response  to  new  situations.  Using  these  techniques,  ALVINN  has  been  trained  to  drive  in  a  variety  of circumstances  including  single-lane  paved  and  unpaved  roads,  multilane  lined  and  unlined  roads,  and  obstacle-ridden  on- and  off-road  environments, at speeds of up to 20 miles per hour."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/24b16fede9a67c9251d3e7c7161c83ac-Abstract.html,A Recurrent Neural Network for Word Identification from Continuous Phoneme Strings,"Robert B. Allen, Candace A. Kamm","A  neural  network  architecture  was  designed  for  locating  word  boundaries  and  identifying  words  from  phoneme  sequences.  This  architecture  was  tested  in  three  sets  of  studies.  First,  a  highly  redundant  corpus  with  a  restricted  vocabulary was  generated and the network was trained with a limited number of  phonemic variations for the words  in the corpus.  Tests of network performance  on a transfer set yielded a very low error rate.  In a second study, a network was  trained  to  identify  words  from  expert  transcriptions  of speech.  On a  transfer  test,  error  rate  for  correct  simultaneous  identification  of  words  and  word  boundaries was  18%.  The third study used the output of a phoneme classifier as  the input to the word and  word boundary identification network.  The error rate  on a transfer test set was 49% for this task.  Overall, these studies provide a first  step at identifying words in connected discourse with a neural network."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/25b2822c2f5a3230abfadd476e8b04c9-Abstract.html,Adjoint-Functions and Temporal Learning Algorithms in Neural Networks,"N. Toomarian, J. Barhen","The development of learning algorithms is generally based upon the min(cid:173) imization of an energy function. It is a fundamental requirement to com(cid:173) pute the gradient of this energy function with respect to the various pa(cid:173) rameters of the neural architecture, e.g., synaptic weights, neural gain,etc.  In principle, this requires solving a system of nonlinear equations for each  parameter of the model, which is computationally very expensive. A new  methodology for neural learning of time-dependent nonlinear mappings is  presented. It exploits the concept of adjoint operators to enable a fast  global computation of the network's response to perturbations in all the  systems parameters. The importance of the time boundary conditions of  the adjoint functions is discussed. An algorithm is presented in which  the adjoint sensitivity equations are solved simultaneously (Le., forward  in time) along with the nonlinear dynamics of the neural networks. This  methodology makes real-time applications and hardware implementation  of temporal learning feasible."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/26e359e83860db1d11b6acca57d8ea88-Abstract.html,Language Induction by Phase Transition in Dynamical Recognizers,Jordan B. Pollack,"A higher order recurrent neural network architecture learns to recognize and  generate languages after being  ""trained""  on categorized exemplars.  Studying  these  networks  from  the  perspective  of  dynamical  systems  yields  two  interesting  discoveries:  First,  a  longitudinal  examination  of  the  learning  process  illustrates  a  new  form  of mechanical  inference:  Induction  by  phase  transition.  A  small  weight  adjustment  causes  a  ""bifurcation""  in  the  limit  behavior of the network. This phase transition corresponds to the onset of the  network's  capacity  for  generalizing  to  arbitrary-length  strings.  Second,  a  study of the  automata resulting  from  the  acquisition  of previously published  languages  indicates  that  while  the architecture  is  NOT  guaranteed  to  find  a  minimal  finite  automata  consistent  with  the  given  exemplars,  which  is  an  NP-Hard  problem,  the  architecture  does  appear capable  of generating  non(cid:173) regular languages by exploiting fractal and chaotic dynamics. I end the paper  with  a  hypothesis  relating  linguistic  generative  capacity  to  the  behavioral  regimes of non-linear dynamical systems."
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/28f0b864598a1291557bed248a998d4e-Abstract.html,Chaitin-Kolmogorov Complexity and Generalization in Neural Networks,"Barak A. Pearlmutter, Ronald Rosenfeld","We  present  a  unified  framework  for  a  number  of different  ways  of failing  to  generalize  properly.  During  learning,  sources  of random  information  contaminate  the  network,  effectively  augmenting  the  training  data  with  random information. The complexity of the function computed is therefore  increased,  and generalization is degraded.  We analyze replicated networks,  in  which  a  number of identical networks are independently trained on  the  same data and their results averaged.  We conclude that replication almost  always results in a decrease in the expected complexity of the network, and  that  replication  therefore  increases  expected  generalization.  Simulations  confirming the effect  are  also presented. 
1  BROKEN SYMMETRY CONSIDERED HARMFUL 
Consider  a  one-unit  backpropagation  network  trained  on  exclusive  or.  Without  hidden  units,  the  problem  is  insoluble.  One  point  where  learning  would  stop  is  when  all weights are  zero and the output is  always  ~, resulting in  an mean squared  error  of  ~.  But  this  is  a  saddle  point;  by  placing  the  discrimination  boundary  properly, one point can be gotten correctly, two with errors of ~, and one with error  of i, giving an MSE of i, as shown in figure  1.  Networks are initialized with small random weights, or noise is injected during train(cid:173) ing to break symmetries of this sort.  But in breaking this symmetry, something has  been  lost.  Consider  a  kNN  classifier,  constructed  from  a  kNN  program  and  the  training data.  Anyone  who  has a  copy  of the  kNN  program can construct  an  iden(cid:173) tical classifier  if they  receive  the training data.  Thus,  considering the  classification"
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/2f2b265625d76a6704b08093c652fd79-Abstract.html,VLSI Implementations of Learning and Memory Systems: A Review,Mark A. Holler,"A large number of VLSI implementations of neural network models  have been  reported. The diversity of these implementations is  noteworthy. This paper attempts to put a group of representative  VLSI implementations in perspective by comparing and contrast(cid:173) ing them. Design trade-offs are discussed and some suggestions forthe  direction of future implementation efforts are made. 
IMPLEMENTATION  Changing the way information is represented can be beneficial. For example a change  of representation can make information more compact for storage and transmission.  Implementation of neural computational models is just the process of changing the  representation of a neural model from mathmatical symbolism to a physical embodi(cid:173) ement for the purpose of shortening the time it takes to process information according  to the neural model. 
FLEXIBIliTY VS. PERFORMANCE 
Today most neural models are already implemented in silicon VLSI, in the form of pro(cid:173) grams running on general purpose digital von Neumann computers. These machines  are available at low cost and are highly flexible. Their flexibility results from the ease  with which their programs can be changed. Maximizing flexibility, however, usually  results in reduced performance. A program will often have to specify several simple op-"
1990,https://papers.nips.cc/paper_files/paper/1990,https://papers.nips.cc/paper_files/paper/1990/hash/310dcbbf4cce62f762a2aaa148d556bd-Abstract.html,Neural Dynamics of Motion Segmentation and Grouping,Ennio Mingolla,"A  neural  network  model  of motion segmentation  by  visual  cortex  is  de(cid:173) scribed.  The  model  clarifies  how  preprocessing  of  motion  signals  by  a  Motion Oriented Contrast Filter (MOC  Filter)  is joined to long-range co(cid:173) operative motion mechanisms in a  motion Cooperative Competitive Loop  (CC Loop)  to control phenomena such as as induced  motion, motion cap(cid:173) ture,  and motion aftereffects.  The total model system is  a  motion Bound(cid:173) ary Contour System (BCS)  that is computed in parallel with a static BCS  before  both systems cooperate  to generate  a  boundary  representation for  three dimensional visual form perception.  The present investigations clari(cid:173) fy how the static BCS can be modified for use in motion segmentation prob(cid:173) lems, notably for analyzing how ambiguous local movements (the aperture  problem) on a  complex moving shape  are suppressed  and actively reorga(cid:173) nized  into a  coherent global motion signal. 
1 
INTRODUCTION: WHY ARE STATIC AND MOTION  BOUNDARY CONTOUR SYSTEMS  NEEDED? 
Some regions,  notably  MT,  of visual  cortex  are  specialized  for  motion processing.  However, even the earliest stages of visual cortex processing,  such as simple cells in  VI, require stimuli that change through  time for  their  maximal activation and  are  direction-sensitive.  Why has  evolution generated  regions  such  as  MT,  when  even  VI  is  change-sensitive and  direction-sensitive?  What computational properties  are  achieved by MT that are not already available in  VI?"
