year,proceeding_link,paper_link,title,authors,abstract
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/2c929ca7263d51b38312797c9a9a6358-Abstract.html,Cycles: A Simulation Tool for Studying Cyclic Neural Networks,Michael T. Gately,"A computer program has been designed and implemented to allow a researcher 
to  analyze the oscillatory behavior of simulated neural networks with  cyclic  con(cid:173) nectivity.  The  computer  program,  implemented  on  the  Texas  Instruments  Ex(cid:173) plorer / Odyssey system, and the results of numerous experiments are discussed. 
The program, CYCLES, allows a user to construct, operate, and inspect neural 
networks containing cyclic connection paths with  the aid of a  powerful graphics(cid:173) based interface.  Numerous cycles have been studied, including cycles with one or  more activation points, non-interruptible cycles, cycles with variable path lengths,  and interacting cycles.  The final  class,  interacting cycles,  is  important due to its  ability to implement time-dependent goal processing in neural networks."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/2f9b1b6b29361118f630783c19891ea0-Abstract.html,A Method for the Design of Stable Lateral Inhibition Networks that is Robust in the Presence of Circuit Parasitics,"J.L. WYATT, Jr, D.L. STANDLEY","In  the  analog  VLSI  implementation  of  neural  systems,  it is 
sometimes  convenient  to  build  lateral  inhibition  networks  by  using  a  locally  connected  on-chip  resistive  grid.  A  serious  problem  of  unwanted  spontaneous  oscillation  often  arises  with  these  circuits  and  renders  them  unusable  in  practice.  This  paper  reports  a  design  approach  that  guarantees  such  a  system  will  be  stable,  even  though  the  values  of  designed  elements  and  parasitic  elements  in  the  resistive  grid  may  be  unknown.  The  method  is  based  on  a  rigorous,  somewhat  novel  mathematical  analysis  using  Tellegen's  theorem  and  the  idea  of  Popov  multipliers  from  control  theory.  It  is  thoroughly  practical  because  the  criteria  are  local  in  the  sense  that  no  overall  analysis  of  the  interconnected  system  is  required,  empirical  in  the  sense  that  they  involve  only  measurable  frequency  response  data  on  the  individual  cells,  and  robust  in  the  sense  that  unmodelled  parasitic  resistances  and  capacitances  in  the  inter(cid:173) connection  network  cannot  affect  the  analysis. 
I."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/2ff175df3b37981e4ea5aab357043d82-Abstract.html,Encoding Geometric Invariances in Higher-Order Neural Networks,"C.L. Giles, R.D. Griffin, T. Maxwell","We  describe  a  method  of  constructing  higher-order  neural 
networks  that  respond  invariantly  under  geometric  transformations  on  the  input  space.  By  requiring  each  unit  to  satisfy  a  set  of  constraints  on  the  interconnection  weights,  a  particular  structure  is  imposed  on  the  network.  A  network  built  using  such  an  architecture  maintains  its  invariant  performance  independent  of  the  values  the  weights  assume,  of  the  learning  rules  used,  and  of  the  form  of  the  nonlinearities  in  the  network.  The  invariance  exhibited  by  a  first(cid:173) order  network  is  usually  of  a  trivial  sort,  e.g.,  responding  only  to  the  average  input  in  the  case  of  translation  invariance,  whereas  higher-order  networks  can  perform  useful  functions  and  still  exhibit  the  invariance.  We  derive  the  weight  constraints  for  translation,  rotation,  scale,  and  several  combinations  of  these  transformations,  and  report  results  of  simulation  studies."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/317fd294bfd5c40816ce48bae30b1d4c-Abstract.html,Scaling Properties of Coarse-Coded Symbol Memories,"Ronald Rosenfeld, David S. Touretzky","Abstract:  Coarse-coded symbol memories have appeared in several neural network 
symbol  processing  models.  In  order  to  determine  how  these  models  would  scale,  one 
must  first  have  some  understanding  of the  mathematics  of coarse-coded  representa(cid:173)
tions.  We  define  the  general  structure  of coarse-coded  symbol  memories  and  derive 
mathematical relationships among  their essential parameters:  memory 8ize,  8ymbol-8et 
size and capacity.  The computed capacity of one of the schemes agrees well with actual 
measurements oC  tbe coarse-coded working memory of DCPS, Touretzky and Hinton's 
distributed connectionist production system."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/35ab33f5f9a61426560675e75c14cc0b-Abstract.html,"HOW THE CATFISH TRACKS ITS PREY: AN INTERACTIVE ""PIPELINED"" PROCESSING SYSTEM MAY DIRECT FORAGING VIA RETICULOSPINAL NEURONS",Jagmeet S. Kanwal,of
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/3c5882a72c072a68dc50d4091eae11df-Abstract.html,Capacity for Patterns and Sequences in Kanerva's SDM as Compared to Other Associative Memory Models,James D. Keeler,"The  information  capacity  of Kanerva's  Sparse,  Distributed Memory  (SDM)  and  Hopfield-type  neural networks  is  investigated.  Under  the  approximations  used here,  it  is shown  that  the  to(cid:173) tal  information  stored in  these  systems  is proportional  to  the  number  connections  in  the  net(cid:173) work.  The  proportionality  constant  is  the  same  for  the  SDM  and  HopJreld-type  models  in(cid:173) dependent  of  the  particular  model,  or  the  order  of  the  model.  The  approximations  are  checked  numerically.  This  same  analysis  can  be  used  to  show  that  the  SDM  can  store  se(cid:173) quences  of spatiotemporal patterns,  and  the  addition  of time-delayed  connections  allows  the  retrieval  of context  dependent  temporal  patterns.  A  minor  modification  of the  SDM  can  be  used to store correlated patterns."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/3d8edd573b5b21fede5d98ecee0f6382-Abstract.html,A NEURAL NETWORK CLASSIFIER BASED ON CODING THEORY,"Tzi-Dar Chiueh, Rodney Goodman","The new neural network classifier we propose transforms the  classification problem into the coding theory problem of decoding a noisy  codeword. An input vector in the feature space is transformed into an internal  representation which is a codeword in the code space, and then error correction  decoded in this space to classify the input feature vector to its class. Two classes  of codes which give high performance are the Hadamard matrix code and the  maximal length sequence code. We show that the number of classes stored in an  N-neuron system is linear in N and significantly more than that obtainable by  using the Hopfield type memory as a classifier."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/3ed923f9f88108cb066c6568d3df2666-Abstract.html,Probabilistic Characterization of Neural Model Computations,Richard M. Golden,"Information  retrieval  in  a  neural  network  is  viewed  as  a  procedure  in 
which  the  network  computes  a  ""most  probable""  or  MAP estimate  of the  unk(cid:173) nown information.  This viewpoint allows the class of probability distributions,  P, the neural network can acquire to be explicitly  specified. Learning algorithms  for the  neural  network  which  search  for  the  ""most probable""  member of P can  then  be  designed.  Statistical  tests  which  decide if the  ""true""  or  environmental  probability  distribution  is in  P can also  be developed.  Example applications of  the theory to  the  highly nonlinear back-propagation learning algorithm,  and  the  networks of Hopfield and Anderson are discussed."
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/48152e80d1b9822ce18941eb437f1cba-Abstract.html,A Novel Net that Learns Sequential Decision Process,"G.Z. SUN, Y.C. LEE, H.H. CHEN","We propose a  new  scheme  to construct  neural networks  to classify  pat(cid:173)
terns.  The new scheme has several novel features  : 

We focus  attention on the important attributes of patterns in ranking  order.  Extract  the  most  important ones  first  and  the less  important  ones later. 
In  training we  use  the  information  as  a  measure  instead of the  error"
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/4878a0527a93d431d2637338f51cb4af-Abstract.html,An Adaptive and Heterodyne Filtering Procedure for the Imaging of Moving Objects,"F. H. Schuling, H. A. K. Mastebroek, W. H. Zaagman","Recent experimental work on the stimulus velocity dependent time resolving  power of the neural units, situated in the highest order optic ganglion of the  blowfly, revealed the at first sight amazing phenomenon that at this high level of  the fly visual system, the time constants of these units which are involved in the  processing of neural activity evoked by moving objects, are -roughly spoken(cid:173) inverse proportional to the velocity of those objects over an extremely wide range.  In this paper we will discuss the implementation of a two dimensional heterodyne  adaptive filter construction into a computer simulation model. The features of this  simulation model include the ability to account for the experimentally observed  stimulus-tuned adaptive temporal behaviour of time constants in the fly visual  system. The simulation results obtained, clearly show that the application of such  an adaptive processing procedure delivers an improved imaging technique of  moving patterns in the high velocity range. 
A FEW REMARKS ON THE FLY VISUAL SYSTEM"
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/4a420924d20bc025ebb37849169e6ebd-Abstract.html,Strategies for Teaching Layered Networks Classification Tasks,"Ben S. Wittner, John S. Denker","There is  a widespread misconception  that the delta-rule is in some sense guaranteed to  work  on  networks  without hidden units.  As  previous authors have mentioned,  there is  no such guarantee for  classification tasks.  We  will begin by  presenting explicit counter(cid:173) examples illustrating two different interesting ways in which  the delta rule can fail.  We  go on  to provide conditions  which  do guarantee  that gradient  descent  will  successfully  train  networks  without  hidden  units  to  perform  two-category  classification  tasks.  We  discuss  the  generalization  of our  ideas  to  networks  with  hidden  units  and  to  multi(cid:173) category classification  tasks. 
The Classification Task 
Consider  networks  of the form  indicated  in  figure  1.  We  discuss  various  methods  for  training such  a  network,  that is  for  adjusting its weight  vector,  w.  If we  call  the input  v, the output is  g(w· v), where 9 is  some function. 
The classification  task we  wish  to train the network  to perform is  the following.  Given  two finite sets of vectors,  Fl  and F2, output a number greater than zero when a vector in  Fl  is input, and output a number less than zero when a  vector in  F2  is input.  Without  significant loss of generality, we  assume that 9 is odd (Le.  g( -s) ==  -g( s».  In that case,  the task can be reformulated  as follows.  Define  2 
F  :==  Fl  U {-v such  that v  E F2} 
(1) 
and  output  a  number  greater  than  zero  when  a  vector  in  F  is  input.  The  former  formulation is  more natural in some sense,  but the later formulation is  somewhat  more  convenient  for  analysis  and is  the one we  use.  We  call  vectors in  F,  training  vectors. 
A  Class  of Gradient  Descent  Algorithms 
We  denote  the solution set  by 
W  :==  {w such  that g(w· v) > 0 for  all v  E F}, 
(2) 
lCurrently at  NYNEX  Science  and Technology,  500  Westchester  Ave.,  White  Plains,  NY  10604  2 We  use  both  A  := Band B  =: A  to denote  ""A  is  by definition  B"". 
@  American Institute of Physics 1988"
1987,https://papers.nips.cc/paper_files/paper/1987,https://papers.nips.cc/paper_files/paper/1987/hash/4b613e438a6b3842f77056e5b4c9b42e-Abstract.html,Neuromorphic Networks Based on Sparse Optical Orthogonal Codes,"Mario P. Vecchi, Jawad A. Salehi",Abstract Unavailable
